CAD_EVNT_ID,CREATE_DATE,INCIDENT_DATE,INCIDENT_TIME,NYPD_PCT_CD,BORO_NM,PATRL_BORO_NM,GEO_CD_X,GEO_CD_Y,RADIO_CODE,TYP_DESC,CIP_JOBS,ADD_TS,DISP_TS,ARRIVD_TS,CLOSNG_TS,Latitude,Longitude
78142151,07/04/2021,07/04/2021,15:33:47,14,MANHATTAN,PATROL BORO MAN SOUTH,987220,212676,75D,VISIBILITY PATROL: DIRECTED,Non CIP,07/04/2021 03:33:47 PM,07/04/2021 03:33:47 PM,07/04/2021 03:33:47 PM,07/04/2021 04:05:33 PM,40.750431,-73.989282
78142153,07/04/2021,07/04/2021,15:33:52,25,MANHATTAN,PATROL BORO MAN NORTH,999347,232501,10N2,INVESTIGATE/POSSIBLE CRIME: NARCO SALES/OUTSIDE,Non CIP,07/04/2021 03:33:52 PM,07/04/2021 03:34:37 PM,07/04/2021 04:15:46 PM,07/04/2021 04:43:37 PM,40.804833,-73.945469
78142166,07/04/2021,07/04/2021,15:34:56,26,MANHATTAN,PATROL BORO MAN NORTH,995882,235507,39V6,OTHER CRIMES (IN PROGRESS): VIOL ORDER PROTECT/FAMILY,Non Critical,07/04/2021 03:34:56 PM,07/04/2021 03:36:23 PM,07/04/2021 03:48:05 PM,07/04/2021 03:56:39 PM,40.813089,-73.957980
78142182,07/04/2021,07/04/2021,15:36:08,25,MANHATTAN,PATROL BORO MAN NORTH,1004164,225697,29H1,OTHER CRIMES (PAST): HARASSMENT/INSIDE,Non CIP,07/04/2021 03:36:08 PM,07/04/2021 03:53:53 PM,07/04/2021 03:53:59 PM,07/05/2021 03:04:59 AM,40.786148,-73.928090
78142199,07/04/2021,07/04/2021,15:38:00,14,MANHATTAN,PATROL BORO MAN SOUTH,987220,212676,75D,VISIBILITY PATROL: DIRECTED,Non CIP,07/04/2021 03:38:00 PM,07/04/2021 03:38:00 PM,07/04/2021 03:38:00 PM,07/04/2021 04:09:08 PM,40.750431,-73.989282
78142200,07/04/2021,07/04/2021,15:38:10,25,MANHATTAN,PATROL BORO MAN NORTH,1002134,233838,68Q2,SEE COMPLAINANT: OTHER/OUTSIDE,Non CIP,07/04/2021 03:38:10 PM,07/04/2021 03:46:06 PM,07/04/2021 03:56:35 PM,07/04/2021 04:50:13 PM,40.808497,-73.935399
78142213,07/04/2021,07/04/2021,15:39:22,6,MANHATTAN,PATROL BORO MAN SOUTH,986012,205640,54U1,AMBULANCE CASE: UNCONSCIOUS/INSIDE,Non CIP,07/04/2021 03:39:22 PM,07/04/2021 03:50:14 PM,,07/04/2021 04:20:59 PM,40.731119,-73.993644
78142214,07/04/2021,07/04/2021,15:39:24,22,MANHATTAN,PATROL BORO MAN NORTH,993740,220831,54U2,AMBULANCE CASE: UNCONSCIOUS/OUTSIDE,Non CIP,07/04/2021 03:39:24 PM,07/04/2021 03:55:47 PM,,07/04/2021 05:01:03 PM,40.772810,-73.965739
78142216,07/04/2021,07/04/2021,15:39:30,13,MANHATTAN,PATROL BORO MAN SOUTH,986464,208227,75D,VISIBILITY PATROL: DIRECTED,Non CIP,07/04/2021 03:39:31 PM,07/04/2021 03:39:31 PM,07/04/2021 03:39:31 PM,07/04/2021 05:45:06 PM,40.738220,-73.992012
78142217,07/04/2021,07/04/2021,15:39:37,5,MANHATTAN,PATROL BORO MAN SOUTH,986003,199706,75H,HOUSE OF WORSHIP VISIT,Non CIP,07/04/2021 03:39:37 PM,07/04/2021 03:39:37 PM,07/04/2021 03:39:37 PM,07/04/2021 04:07:29 PM,40.714832,-73.993678
78142224,07/04/2021,07/04/2021,15:39:51,20,MANHATTAN,PATROL BORO MAN NORTH,989146,221384,32Q1,LARCENY (IN PROGRESS): OTHER/INSIDE,Serious,07/04/2021 03:39:51 PM,07/04/2021 03:41:08 PM,07/04/2021 03:44:56 PM,07/04/2021 03:55:24 PM,40.774331,-73.982325
78142227,07/04/2021,07/04/2021,15:40:04,1,MANHATTAN,PATROL BORO MAN SOUTH,984994,203338,75D,VISIBILITY PATROL: DIRECTED,Non CIP,07/04/2021 03:40:04 PM,07/04/2021 03:40:04 PM,07/04/2021 03:40:04 PM,07/04/2021 03:53:10 PM,40.724801,-73.997317
78142229,07/04/2021,07/04/2021,15:40:11,5,MANHATTAN,PATROL BORO MAN SOUTH,984437,197236,10H2,INVESTIGATE/POSSIBLE CRIME: CALLS FOR HELP/OUTSIDE,Non CIP,07/04/2021 03:40:11 PM,07/04/2021 03:44:38 PM,07/04/2021 03:47:01 PM,07/04/2021 03:47:12 PM,40.708052,-73.999327
78142238,07/04/2021,07/04/2021,15:40:51,5,MANHATTAN,PATROL BORO MAN SOUTH,985625,197710,75D,VISIBILITY PATROL: DIRECTED,Non CIP,07/04/2021 03:40:51 PM,07/04/2021 03:40:51 PM,07/04/2021 03:40:51 PM,07/04/2021 04:54:13 PM,40.709353,-73.995042
78142240,07/04/2021,07/04/2021,15:40:56,23,MANHATTAN,PATROL BORO MAN NORTH,999243,227082,34Q1,ASSAULT (IN PROGRESS): OTHER/INSIDE,Serious,07/04/2021 03:40:56 PM,07/04/2021 03:41:29 PM,07/04/2021 03:42:14 PM,07/04/2021 04:15:05 PM,40.789959,-73.945857
78142246,07/04/2021,07/04/2021,15:41:10,23,MANHATTAN,PATROL BORO MAN NORTH,999042,228736,10Y3,INVESTIGATE/POSSIBLE CRIME: SERIOUS/OTHER,Non CIP,07/04/2021 03:41:10 PM,07/04/2021 03:49:26 PM,,07/04/2021 04:56:52 PM,40.794499,-73.946579
78142251,07/04/2021,07/04/2021,15:41:20,24,MANHATTAN,PATROL BORO MAN NORTH,994357,228299,10H1,INVESTIGATE/POSSIBLE CRIME: CALLS FOR HELP/INSIDE,Non CIP,07/04/2021 03:41:20 PM,07/04/2021 03:46:44 PM,07/04/2021 03:58:35 PM,07/04/2021 03:59:04 PM,40.793307,-73.963500
78142256,07/04/2021,07/04/2021,15:41:26,14,MANHATTAN,PATROL BORO MAN SOUTH,987587,212403,75S,STATION INSPECTION BY TRANSIT BUREAU PERSONNEL,Non CIP,07/04/2021 03:41:26 PM,07/04/2021 03:41:26 PM,07/04/2021 03:41:26 PM,07/04/2021 04:13:40 PM,40.749681,-73.987958
78142264,07/04/2021,07/04/2021,15:41:52,24,MANHATTAN,PATROL BORO MAN NORTH,994984,230373,10Y3,INVESTIGATE/POSSIBLE CRIME: SERIOUS/OTHER,Non CIP,07/04/2021 03:41:52 PM,07/04/2021 03:46:42 PM,,07/04/2021 04:12:00 PM,40.798998,-73.961232
78142275,07/04/2021,07/04/2021,15:42:34,1,MANHATTAN,PATROL BORO MAN SOUTH,982801,201893,75M,TRAIN RUN/MOBILE ORDER MAINTENANCE SWEEP,Non CIP,07/04/2021 03:42:34 PM,07/04/2021 03:42:34 PM,07/04/2021 03:42:34 PM,07/04/2021 04:05:37 PM,40.720834,-74.005229
78142278,07/04/2021,07/04/2021,15:42:48,1,MANHATTAN,PATROL BORO MAN SOUTH,981440,198209,75M,TRAIN RUN/MOBILE ORDER MAINTENANCE SWEEP,Non CIP,07/04/2021 03:42:48 PM,07/04/2021 03:42:48 PM,07/04/2021 03:42:48 PM,07/04/2021 04:12:56 PM,40.710722,-74.010137
78142281,07/04/2021,07/04/2021,15:43:02,13,MANHATTAN,PATROL BORO MAN SOUTH,986886,207040,75M,TRAIN RUN/MOBILE ORDER MAINTENANCE SWEEP,Non CIP,07/04/2021 03:43:02 PM,07/04/2021 03:43:03 PM,07/04/2021 03:43:03 PM,07/04/2021 03:50:32 PM,40.734961,-73.990490
78142284,07/04/2021,07/04/2021,15:43:10,28,MANHATTAN,PATROL BORO MAN NORTH,997835,230900,75D,VISIBILITY PATROL: DIRECTED,Non CIP,07/04/2021 03:43:10 PM,07/04/2021 03:43:10 PM,07/04/2021 03:43:10 PM,07/04/2021 04:11:23 PM,40.800441,-73.950934
78142294,07/04/2021,07/04/2021,15:43:39,18,MANHATTAN,PATROL BORO MAN SOUTH,987202,216308,21C,BURGLARY (PAST): COMMERCIAL,Non CIP,07/04/2021 04:51:40 PM,07/04/2021 04:53:42 PM,07/04/2021 05:31:26 PM,07/04/2021 05:38:25 PM,40.760400,-73.989346
78142294,07/04/2021,07/04/2021,15:43:39,18,MANHATTAN,PATROL BORO MAN SOUTH,987202,216308,21C,BURGLARY (PAST): COMMERCIAL,Non CIP,07/04/2021 03:43:39 PM,07/04/2021 03:45:45 PM,07/04/2021 04:51:15 PM,07/04/2021 05:57:31 PM,40.760400,-73.989346
78142301,07/04/2021,07/04/2021,15:43:57,24,MANHATTAN,PATROL BORO MAN NORTH,994357,228299,75V,VEHICLE SAFETY,Non CIP,07/04/2021 03:43:57 PM,07/04/2021 03:43:57 PM,07/04/2021 03:43:57 PM,07/04/2021 03:53:25 PM,40.793307,-73.963500
78142302,07/04/2021,07/04/2021,15:43:58,17,MANHATTAN,PATROL BORO MAN SOUTH,991003,211196,10H1,INVESTIGATE/POSSIBLE CRIME: CALLS FOR HELP/INSIDE,Non CIP,07/04/2021 03:43:58 PM,07/04/2021 03:45:18 PM,,07/04/2021 04:12:13 PM,40.746366,-73.975630
78142308,07/04/2021,07/04/2021,15:44:26,17,MANHATTAN,PATROL BORO MAN SOUTH,991315,212493,68Q1,SEE COMPLAINANT: OTHER/INSIDE,Non CIP,07/04/2021 03:44:27 PM,07/04/2021 03:44:27 PM,07/04/2021 03:44:27 PM,07/04/2021 04:04:47 PM,40.749926,-73.974503
78142311,07/04/2021,07/04/2021,15:44:44,24,MANHATTAN,PATROL BORO MAN NORTH,991795,230657,75C,COMMUNITY TIME,Non CIP,07/04/2021 03:44:44 PM,07/04/2021 03:44:44 PM,07/04/2021 03:44:44 PM,07/04/2021 04:56:57 PM,40.799781,-73.972750
78142312,07/04/2021,07/04/2021,15:44:44,13,MANHATTAN,PATROL BORO MAN SOUTH,987422,209285,75O,TRAIN ORDER MAINTENANCE SWEEP (TOMS),Non CIP,07/04/2021 03:44:44 PM,07/04/2021 03:44:44 PM,07/04/2021 03:44:44 PM,07/04/2021 04:30:07 PM,40.741123,-73.988555
78142314,07/04/2021,07/04/2021,15:44:55,10,MANHATTAN,PATROL BORO MAN SOUTH,984945,214549,39T1,OTHER CRIMES (IN PROGRESS): TRESPASS/INSIDE,Non Critical,07/04/2021 03:44:55 PM,07/04/2021 03:46:25 PM,07/04/2021 04:18:32 PM,07/04/2021 05:28:41 PM,40.755572,-73.997493
78142317,07/04/2021,07/04/2021,15:45:02,9,MANHATTAN,PATROL BORO MAN SOUTH,991258,203594,75D,VISIBILITY PATROL: DIRECTED,Non CIP,07/04/2021 03:45:02 PM,07/04/2021 03:45:02 PM,07/04/2021 03:45:02 PM,07/04/2021 03:57:00 PM,40.725501,-73.974718
78142323,07/04/2021,07/04/2021,15:45:49,24,MANHATTAN,PATROL BORO MAN NORTH,992159,228898,75M,TRAIN RUN/MOBILE ORDER MAINTENANCE SWEEP,Non CIP,07/04/2021 03:45:49 PM,07/04/2021 03:45:49 PM,07/04/2021 03:45:49 PM,07/04/2021 04:06:38 PM,40.794953,-73.971437
78142327,07/04/2021,07/04/2021,15:46:00,18,MANHATTAN,PATROL BORO MAN SOUTH,990319,217877,68Q1,SEE COMPLAINANT: OTHER/INSIDE,Non CIP,07/04/2021 03:46:00 PM,07/04/2021 03:46:01 PM,07/04/2021 03:46:01 PM,07/04/2021 03:52:40 PM,40.764705,-73.978093
78142328,07/04/2021,07/04/2021,15:46:05,26,MANHATTAN,PATROL BORO MAN NORTH,995891,232907,75D,VISIBILITY PATROL: DIRECTED,Non CIP,07/04/2021 03:46:05 PM,07/04/2021 03:46:05 PM,07/04/2021 03:46:05 PM,07/04/2021 04:10:17 PM,40.805952,-73.957952
78142330,07/04/2021,07/04/2021,15:46:16,33,MANHATTAN,PATROL BORO MAN NORTH,999162,243927,10Y3,INVESTIGATE/POSSIBLE CRIME: SERIOUS/OTHER,Non CIP,07/04/2021 03:46:16 PM,07/04/2021 04:07:47 PM,07/04/2021 04:48:54 PM,07/04/2021 05:14:53 PM,40.836194,-73.946112
78142340,07/04/2021,07/04/2021,15:46:35,32,MANHATTAN,PATROL BORO MAN NORTH,999879,236455,54E1,AMBULANCE CASE: EDP/INSIDE,Non CIP,07/04/2021 03:46:35 PM,07/04/2021 04:05:41 PM,07/04/2021 04:07:15 PM,07/04/2021 05:20:51 PM,40.815684,-73.943538
78142346,07/04/2021,07/04/2021,15:46:57,34,MANHATTAN,PATROL BORO MAN NORTH,1005771,253980,10H1,INVESTIGATE/POSSIBLE CRIME: CALLS FOR HELP/INSIDE,Non CIP,07/04/2021 03:46:57 PM,07/04/2021 03:54:35 PM,07/04/2021 04:12:53 PM,07/04/2021 05:41:35 PM,40.863773,-73.922196
78142352,07/04/2021,07/04/2021,15:47:08,28,MANHATTAN,PATROL BORO MAN NORTH,999141,231109,68U2,SEE COMPLAINANT: 85 - MOS/OUTSIDE,Non CIP,07/04/2021 03:47:08 PM,07/04/2021 03:47:10 PM,07/04/2021 03:47:45 PM,07/04/2021 04:46:39 PM,40.801012,-73.946216
78142358,07/04/2021,07/04/2021,15:47:21,24,MANHATTAN,PATROL BORO MAN NORTH,991926,228546,75C,COMMUNITY TIME,Non CIP,07/04/2021 03:47:21 PM,07/04/2021 03:47:21 PM,07/04/2021 03:47:21 PM,07/04/2021 06:07:43 PM,40.793987,-73.972279
78142359,07/04/2021,07/04/2021,15:47:27,32,MANHATTAN,PATROL BORO MAN NORTH,1001559,237614,68Q1,SEE COMPLAINANT: OTHER/INSIDE,Non CIP,07/04/2021 03:47:27 PM,07/04/2021 03:47:27 PM,07/04/2021 03:47:27 PM,07/04/2021 03:49:38 PM,40.818862,-73.937466
78142361,07/04/2021,07/04/2021,15:47:30,34,MANHATTAN,PATROL BORO MAN NORTH,1005779,255288,75O,TRAIN ORDER MAINTENANCE SWEEP (TOMS),Non CIP,07/04/2021 03:47:30 PM,07/04/2021 03:47:30 PM,07/04/2021 03:47:30 PM,07/04/2021 04:01:25 PM,40.867363,-73.922163
78142362,07/04/2021,07/04/2021,15:47:36,13,MANHATTAN,PATROL BORO MAN SOUTH,989439,205586,10P9,INVESTIGATE/POSSIBLE CRIME: SUSP PERSON/TRANSIT,Non CIP,07/04/2021 03:47:36 PM,07/04/2021 03:47:36 PM,07/04/2021 03:47:36 PM,07/04/2021 04:21:53 PM,40.730969,-73.981279
78142364,07/04/2021,07/04/2021,15:47:49,13,MANHATTAN,PATROL BORO MAN SOUTH,986930,206925,75M,TRAIN RUN/MOBILE ORDER MAINTENANCE SWEEP,Non CIP,07/04/2021 03:47:49 PM,07/04/2021 03:47:49 PM,07/04/2021 03:47:49 PM,07/04/2021 03:57:07 PM,40.734646,-73.990331
78142368,07/04/2021,07/04/2021,15:47:57,33,MANHATTAN,PATROL BORO MAN NORTH,1000808,247607,10H9,INVESTIGATE/POSSIBLE CRIME: CALLS FOR HELP/TRANSIT,Non CIP,07/04/2021 03:47:57 PM,07/04/2021 03:48:52 PM,,07/04/2021 04:02:14 PM,40.846292,-73.940154
78142370,07/04/2021,07/04/2021,15:48:24,23,MANHATTAN,PATROL BORO MAN NORTH,998829,226859,54S1,AMBULANCE CASE: SERIOUS/INSIDE,Non CIP,07/04/2021 03:48:24 PM,07/04/2021 03:49:00 PM,07/04/2021 03:49:02 PM,07/04/2021 04:22:14 PM,40.789348,-73.947352
78142374,07/04/2021,07/04/2021,15:48:33,13,MANHATTAN,PATROL BORO MAN SOUTH,987981,208816,75O,TRAIN ORDER MAINTENANCE SWEEP (TOMS),Non CIP,07/04/2021 03:48:33 PM,07/04/2021 03:48:33 PM,07/04/2021 03:48:33 PM,07/04/2021 04:24:05 PM,40.739836,-73.986538
78142386,07/04/2021,07/04/2021,15:49:08,24,MANHATTAN,PATROL BORO MAN NORTH,993499,227675,10Y3,INVESTIGATE/POSSIBLE CRIME: SERIOUS/OTHER,Non CIP,07/04/2021 03:49:08 PM,07/04/2021 03:53:07 PM,07/04/2021 03:57:28 PM,07/04/2021 03:58:12 PM,40.791595,-73.966599
78142399,07/04/2021,07/04/2021,15:50:07,18,MANHATTAN,PATROL BORO MAN SOUTH,990520,215957,68Q1,SEE COMPLAINANT: OTHER/INSIDE,Non CIP,07/04/2021 03:50:07 PM,07/04/2021 03:50:07 PM,07/04/2021 03:50:07 PM,07/04/2021 03:59:27 PM,40.759435,-73.977369
78142406,07/04/2021,07/04/2021,15:50:28,13,MANHATTAN,PATROL BORO MAN SOUTH,990356,208714,75D,VISIBILITY PATROL: DIRECTED,Non CIP,07/04/2021 03:50:28 PM,07/04/2021 03:50:28 PM,07/04/2021 03:50:28 PM,07/04/2021 04:33:44 PM,40.739554,-73.977967
78142411,07/04/2021,07/04/2021,15:50:38,14,MANHATTAN,PATROL BORO MAN SOUTH,990748,213516,75S,STATION INSPECTION BY TRANSIT BUREAU PERSONNEL,Non CIP,07/04/2021 03:50:38 PM,07/04/2021 03:50:38 PM,07/04/2021 03:50:38 PM,07/04/2021 04:22:21 PM,40.752734,-73.976548
78142413,07/04/2021,07/04/2021,15:50:41,32,MANHATTAN,PATROL BORO MAN NORTH,1000641,237827,75D,VISIBILITY PATROL: DIRECTED,Non CIP,07/04/2021 03:50:41 PM,07/04/2021 03:50:41 PM,07/04/2021 03:50:41 PM,07/04/2021 04:02:46 PM,40.819449,-73.940782
78142429,07/04/2021,07/04/2021,15:51:37,7,MANHATTAN,PATROL BORO MAN SOUTH,988003,200290,22Q1,LARCENY (PAST): OTHER/INSIDE,Non CIP,07/04/2021 03:51:37 PM,07/04/2021 04:00:09 PM,,07/04/2021 04:51:45 PM,40.716434,-73.986463
78142439,07/04/2021,07/04/2021,15:52:05,23,MANHATTAN,PATROL BORO MAN NORTH,1001263,227051,50G2,DISORDERLY: GROUP/OUTSIDE,Non CIP,07/04/2021 03:52:05 PM,07/04/2021 03:52:52 PM,07/04/2021 04:13:32 PM,07/04/2021 04:17:23 PM,40.789871,-73.938562
78142447,07/04/2021,07/04/2021,15:52:37,28,MANHATTAN,PATROL BORO MAN NORTH,998421,233764,75D,VISIBILITY PATROL: DIRECTED,Non CIP,07/04/2021 03:52:37 PM,07/04/2021 03:52:37 PM,07/04/2021 03:52:37 PM,07/04/2021 04:17:12 PM,40.808301,-73.948811
78142451,07/04/2021,07/04/2021,15:52:45,18,MANHATTAN,PATROL BORO MAN SOUTH,988668,218026,11C4,ALARMS: COMMERCIAL/BURGLARY,Non CIP,07/04/2021 03:52:55 PM,07/04/2021 03:53:53 PM,,07/04/2021 03:54:05 PM,40.765115,-73.984053
78142462,07/04/2021,07/04/2021,15:53:19,5,MANHATTAN,PATROL BORO MAN SOUTH,985766,202641,68Q1,SEE COMPLAINANT: OTHER/INSIDE,Non CIP,07/04/2021 03:53:19 PM,07/04/2021 03:53:19 PM,07/04/2021 03:53:19 PM,07/04/2021 04:24:18 PM,40.722888,-73.994532
78142466,07/04/2021,07/04/2021,15:53:34,24,MANHATTAN,PATROL BORO MAN NORTH,993870,230203,75D,VISIBILITY PATROL: DIRECTED,Non CIP,07/04/2021 03:53:34 PM,07/04/2021 03:53:34 PM,07/04/2021 03:53:34 PM,07/04/2021 04:06:30 PM,40.798533,-73.965256
78142470,07/04/2021,07/04/2021,15:53:42,1,MANHATTAN,PATROL BORO MAN SOUTH,981309,197980,34Q9,ASSAULT (IN PROGRESS): OTHER/TRANSIT,Serious,07/04/2021 03:53:42 PM,07/04/2021 03:55:10 PM,,07/04/2021 04:27:56 PM,40.710094,-74.010610
78142472,07/04/2021,07/04/2021,15:53:48,13,MANHATTAN,PATROL BORO MAN SOUTH,986930,206925,75O,TRAIN ORDER MAINTENANCE SWEEP (TOMS),Non CIP,07/04/2021 03:53:48 PM,07/04/2021 03:53:48 PM,07/04/2021 03:53:48 PM,07/04/2021 03:59:14 PM,40.734646,-73.990331
78142473,07/04/2021,07/04/2021,15:53:49,34,MANHATTAN,PATROL BORO MAN NORTH,1006605,254113,75T,TRANSIT PATROL/INSPECTION BY NON-TRANSIT BUREAU PERSONNEL,Non CIP,07/04/2021 03:53:49 PM,07/04/2021 03:53:49 PM,07/04/2021 03:53:49 PM,07/04/2021 06:55:25 PM,40.864136,-73.919180
78142477,07/04/2021,07/04/2021,15:54:06,17,MANHATTAN,PATROL BORO MAN SOUTH,992254,214997,75O,TRAIN ORDER MAINTENANCE SWEEP (TOMS),Non CIP,07/04/2021 03:54:06 PM,07/04/2021 03:54:06 PM,07/04/2021 03:54:06 PM,07/04/2021 04:28:23 PM,40.756798,-73.971111
78142479,07/04/2021,07/04/2021,15:54:12,20,MANHATTAN,PATROL BORO MAN NORTH,991955,224888,75H,HOUSE OF WORSHIP VISIT,Non CIP,07/04/2021 03:54:12 PM,07/04/2021 03:54:12 PM,07/04/2021 03:54:12 PM,07/04/2021 04:10:17 PM,40.783947,-73.972179
78142480,07/04/2021,07/04/2021,15:54:16,14,MANHATTAN,PATROL BORO MAN SOUTH,989098,214039,75O,TRAIN ORDER MAINTENANCE SWEEP (TOMS),Non CIP,07/04/2021 03:54:16 PM,07/04/2021 03:54:16 PM,07/04/2021 03:54:16 PM,07/04/2021 04:28:00 PM,40.754171,-73.982503
78142490,07/04/2021,07/04/2021,15:54:36,26,MANHATTAN,PATROL BORO MAN NORTH,997441,234788,75O,TRAIN ORDER MAINTENANCE SWEEP (TOMS),Non CIP,07/04/2021 03:54:36 PM,07/04/2021 03:54:36 PM,07/04/2021 03:54:36 PM,07/04/2021 04:00:46 PM,40.811113,-73.952349
78142491,07/04/2021,07/04/2021,15:54:36,17,MANHATTAN,PATROL BORO MAN SOUTH,992161,214302,75D,VISIBILITY PATROL: DIRECTED,Non CIP,07/04/2021 03:54:36 PM,07/04/2021 03:54:36 PM,07/04/2021 03:54:36 PM,07/04/2021 04:12:21 PM,40.754891,-73.971447
78142492,07/04/2021,07/04/2021,15:54:39,25,MANHATTAN,PATROL BORO MAN NORTH,1001797,232216,75O,TRAIN ORDER MAINTENANCE SWEEP (TOMS),Non CIP,07/04/2021 03:54:39 PM,07/04/2021 03:54:39 PM,07/04/2021 03:54:39 PM,07/04/2021 04:28:35 PM,40.804046,-73.936620
78142503,07/04/2021,07/04/2021,15:55:04,28,MANHATTAN,PATROL BORO MAN NORTH,997306,234542,54E2,AMBULANCE CASE: EDP/OUTSIDE,Non CIP,07/04/2021 03:55:04 PM,07/04/2021 04:02:07 PM,07/04/2021 04:06:12 PM,07/04/2021 04:10:18 PM,40.810438,-73.952837
78142504,07/04/2021,07/04/2021,15:55:09,32,MANHATTAN,PATROL BORO MAN NORTH,1001642,237717,75D,VISIBILITY PATROL: DIRECTED,Non CIP,07/04/2021 03:55:09 PM,07/04/2021 03:55:09 PM,07/04/2021 03:55:09 PM,07/04/2021 03:56:48 PM,40.819145,-73.937166
78142507,07/04/2021,07/04/2021,15:55:30,30,MANHATTAN,PATROL BORO MAN NORTH,999010,241300,75F,VISIBILITY PATROL: FAMILY/HOME VISIT,Non CIP,07/04/2021 03:55:30 PM,07/04/2021 03:55:30 PM,07/04/2021 03:55:30 PM,07/04/2021 04:40:06 PM,40.828984,-73.946667
78142514,07/04/2021,07/04/2021,15:55:46,5,MANHATTAN,PATROL BORO MAN SOUTH,986738,202937,10H1,INVESTIGATE/POSSIBLE CRIME: CALLS FOR HELP/INSIDE,Non CIP,07/04/2021 03:55:46 PM,07/04/2021 04:07:48 PM,,07/04/2021 04:07:52 PM,40.723700,-73.991025
78142517,07/04/2021,07/04/2021,15:55:55,9,MANHATTAN,PATROL BORO MAN SOUTH,987581,206558,10H1,INVESTIGATE/POSSIBLE CRIME: CALLS FOR HELP/INSIDE,Non CIP,07/04/2021 03:55:55 PM,07/04/2021 04:00:13 PM,,07/04/2021 04:41:17 PM,40.733638,-73.987982
78142531,07/04/2021,07/04/2021,15:56:33,9,MANHATTAN,PATROL BORO MAN SOUTH,987184,202777,10H1,INVESTIGATE/POSSIBLE CRIME: CALLS FOR HELP/INSIDE,Non CIP,07/04/2021 03:56:33 PM,07/04/2021 04:02:49 PM,,07/04/2021 05:51:43 PM,40.723260,-73.989416
78142542,07/04/2021,07/04/2021,15:56:59,5,MANHATTAN,PATROL BORO MAN SOUTH,984561,201355,11C4,ALARMS: COMMERCIAL/BURGLARY,Non CIP,07/04/2021 03:57:23 PM,07/04/2021 04:15:35 PM,07/04/2021 04:32:26 PM,07/04/2021 04:32:36 PM,40.719358,-73.998880
78142549,07/04/2021,07/04/2021,15:57:19,18,MANHATTAN,PATROL BORO MAN SOUTH,986791,217425,68Q2,SEE COMPLAINANT: OTHER/OUTSIDE,Non CIP,07/04/2021 03:57:19 PM,07/04/2021 03:59:13 PM,07/04/2021 04:09:45 PM,07/04/2021 04:19:05 PM,40.763466,-73.990829
78142552,07/04/2021,07/04/2021,15:57:32,9,MANHATTAN,PATROL BORO MAN SOUTH,990712,202608,75C,COMMUNITY TIME,Non CIP,07/04/2021 03:57:32 PM,07/04/2021 03:57:32 PM,07/04/2021 03:57:32 PM,07/04/2021 04:26:00 PM,40.722795,-73.976689
78142553,07/04/2021,07/04/2021,15:57:33,5,MANHATTAN,PATROL BORO MAN SOUTH,986058,201614,39H1,OTHER CRIMES (IN PROGRESS): HARASSMENT/INSIDE,Non Critical,07/04/2021 03:57:33 PM,07/04/2021 03:58:00 PM,07/04/2021 04:00:14 PM,07/04/2021 04:54:32 PM,40.720069,-73.993479
78142557,07/04/2021,07/04/2021,15:57:44,14,MANHATTAN,PATROL BORO MAN SOUTH,989098,214039,75S,STATION INSPECTION BY TRANSIT BUREAU PERSONNEL,Non CIP,07/04/2021 03:57:44 PM,07/04/2021 03:57:44 PM,07/04/2021 03:57:44 PM,07/04/2021 04:28:08 PM,40.754171,-73.982503
78142561,07/04/2021,07/04/2021,15:57:48,32,MANHATTAN,PATROL BORO MAN NORTH,999691,237016,11R3,ALARMS: RESIDENTIAL/ HOLDUP,Non CIP,07/04/2021 03:57:49 PM,07/04/2021 03:59:25 PM,07/04/2021 05:13:23 PM,07/04/2021 05:25:47 PM,40.817225,-73.944216
78142569,07/04/2021,07/04/2021,15:58:18,10,MANHATTAN,PATROL BORO MAN SOUTH,983229,210993,39H1,OTHER CRIMES (IN PROGRESS): HARASSMENT/INSIDE,Non Critical,07/04/2021 03:58:18 PM,07/04/2021 03:59:06 PM,07/04/2021 04:05:23 PM,07/04/2021 04:12:27 PM,40.745812,-74.003686
78142573,07/04/2021,07/04/2021,15:58:27,30,MANHATTAN,PATROL BORO MAN NORTH,999584,240538,75D,VISIBILITY PATROL: DIRECTED,Non CIP,07/04/2021 03:58:27 PM,07/04/2021 03:58:27 PM,07/04/2021 03:58:27 PM,07/04/2021 04:21:01 PM,40.826892,-73.944595
78142576,07/04/2021,07/04/2021,15:58:42,30,MANHATTAN,PATROL BORO MAN NORTH,996944,238532,75D,VISIBILITY PATROL: DIRECTED,Non CIP,07/04/2021 03:58:42 PM,07/04/2021 03:58:42 PM,07/04/2021 03:58:42 PM,07/04/2021 05:00:30 PM,40.821390,-73.954138
78142580,07/04/2021,07/04/2021,15:59:10,9,MANHATTAN,PATROL BORO MAN SOUTH,987581,206558,39H2,OTHER CRIMES (IN PROGRESS): HARASSMENT/OUTSIDE,Non Critical,07/04/2021 03:59:10 PM,07/04/2021 04:00:08 PM,07/04/2021 04:03:15 PM,07/04/2021 04:06:25 PM,40.733638,-73.987982
78142583,07/04/2021,07/04/2021,15:59:32,13,MANHATTAN,PATROL BORO MAN SOUTH,986930,206925,68Q9,SEE COMPLAINANT: OTHER/TRANSIT,Non CIP,07/04/2021 03:59:32 PM,07/04/2021 03:59:32 PM,07/04/2021 03:59:32 PM,07/04/2021 04:07:27 PM,40.734646,-73.990331
