CAD_EVNT_ID,CREATE_DATE,INCIDENT_DATE,INCIDENT_TIME,NYPD_PCT_CD,BORO_NM,PATRL_BORO_NM,GEO_CD_X,GEO_CD_Y,RADIO_CODE,TYP_DESC,CIP_JOBS,ADD_TS,DISP_TS,ARRIVD_TS,CLOSNG_TS,Latitude,Longitude
74230482,01/13/2021,01/13/2021,10:00:05,5,MANHATTAN,PATROL BORO MAN SOUTH,983221,199535,54S2,AMBULANCE CASE: SERIOUS/OUTSIDE,Non CIP,01/13/2021 10:00:05 AM,01/13/2021 10:16:43 AM,01/13/2021 10:20:34 AM,01/13/2021 10:59:27 AM,40.714362,-74.003713
74231499,01/13/2021,01/13/2021,11:00:02,25,MANHATTAN,PATROL BORO MAN NORTH,1003625,226929,10H1,INVESTIGATE/POSSIBLE CRIME: CALLS FOR HELP/INSIDE,Non CIP,01/13/2021 11:00:02 AM,01/13/2021 11:02:00 AM,,01/13/2021 11:27:05 AM,40.789531,-73.930032
74231500,01/13/2021,01/13/2021,11:00:03,103,QUEENS,PATROL BORO QUEENS SOUTH,1039565,190993,39H1,OTHER CRIMES (IN PROGRESS): HARASSMENT/INSIDE,Non Critical,01/13/2021 11:00:03 AM,01/13/2021 11:03:17 AM,01/13/2021 11:26:15 AM,01/13/2021 12:05:39 PM,40.690744,-73.800538
74232523,01/13/2021,01/13/2021,12:00:09,24,MANHATTAN,PATROL BORO MAN NORTH,995114,231061,68Q1,SEE COMPLAINANT: OTHER/INSIDE,Non CIP,01/13/2021 12:00:09 PM,01/13/2021 12:00:09 PM,01/13/2021 12:00:09 PM,01/13/2021 01:26:10 PM,40.800887,-73.960762
74232524,01/13/2021,01/13/2021,12:00:09,108,QUEENS,PATROL BORO QUEENS NORTH,1013972,209766,75P,VISIBILITY PATROL:PUBLIC/PRIVATE EDUCATIONAL FACILITY,Non CIP,01/13/2021 12:00:10 PM,01/13/2021 12:00:10 PM,01/13/2021 12:00:10 PM,01/13/2021 12:41:37 PM,40.742394,-73.892742
74233595,01/13/2021,01/13/2021,13:00:05,47,BRONX,PATROL BORO BRONX,1024708,266922,75I,VISIBILITY PATROL: INTERIOR,Non CIP,01/13/2021 01:00:06 PM,01/13/2021 01:00:06 PM,01/13/2021 01:00:06 PM,01/13/2021 01:17:36 PM,40.899228,-73.853654
74233596,01/13/2021,01/13/2021,13:00:07,108,QUEENS,PATROL BORO QUEENS NORTH,1010882,208858,39H1,OTHER CRIMES (IN PROGRESS): HARASSMENT/INSIDE,Non Critical,01/13/2021 01:00:07 PM,01/13/2021 01:01:00 PM,01/13/2021 01:40:18 PM,01/13/2021 01:59:23 PM,40.739912,-73.903897
74234702,01/13/2021,01/13/2021,14:00:02,100,QUEENS,PATROL BORO QUEENS SOUTH,1028919,149896,54E1,AMBULANCE CASE: EDP/INSIDE,Non CIP,01/13/2021 02:00:02 PM,01/13/2021 02:00:34 PM,,01/13/2021 02:28:53 PM,40.578002,-73.839199
74234702,01/13/2021,01/13/2021,14:00:02,100,QUEENS,PATROL BORO QUEENS SOUTH,1028919,149896,54E1,AMBULANCE CASE: EDP/INSIDE,Non CIP,01/13/2021 02:00:02 PM,01/13/2021 02:00:49 PM,01/13/2021 02:01:48 PM,01/13/2021 02:39:41 PM,40.578002,-73.839199
74234703,01/13/2021,01/13/2021,14:00:02,41,BRONX,PATROL BORO BRONX,1011477,237903,52D2,DISPUTE: OUTSIDE,Non CIP,01/13/2021 02:00:02 PM,01/13/2021 02:18:22 PM,,01/13/2021 03:21:44 PM,40.819631,-73.901632
74234704,01/13/2021,01/13/2021,14:00:04,13,MANHATTAN,PATROL BORO MAN SOUTH,986996,207138,75M,TRAIN RUN/MOBILE ORDER MAINTENANCE SWEEP,Non CIP,01/13/2021 02:00:04 PM,01/13/2021 02:00:04 PM,01/13/2021 02:00:04 PM,01/13/2021 02:02:59 PM,40.735230,-73.990093
74234705,01/13/2021,01/13/2021,14:00:08,76,BROOKLYN,PATROL BORO BKLYN SOUTH,982192,186075,10H1,INVESTIGATE/POSSIBLE CRIME: CALLS FOR HELP/INSIDE,Non CIP,01/13/2021 02:00:08 PM,01/13/2021 02:02:37 PM,01/13/2021 02:25:42 PM,01/13/2021 02:51:51 PM,40.677418,-74.007421
74234706,01/13/2021,01/13/2021,14:00:08,106,QUEENS,PATROL BORO QUEENS SOUTH,1031151,180258,75S,STATION INSPECTION BY TRANSIT BUREAU PERSONNEL,Non CIP,01/13/2021 02:00:08 PM,01/13/2021 02:00:08 PM,01/13/2021 02:00:08 PM,01/13/2021 02:38:45 PM,40.661327,-73.830953
74235851,01/13/2021,01/13/2021,15:00:02,43,BRONX,PATROL BORO BRONX,1024343,245556,52D6,DISPUTE: FAMILY,Non CIP,01/13/2021 03:00:02 PM,01/13/2021 03:41:26 PM,01/13/2021 04:44:38 PM,01/13/2021 04:51:59 PM,40.840587,-73.855102
74235852,01/13/2021,01/13/2021,15:00:03,109,QUEENS,PATROL BORO QUEENS NORTH,1034022,216979,22Q1,LARCENY (PAST): OTHER/INSIDE,Non CIP,01/13/2021 03:00:03 PM,01/13/2021 04:01:16 PM,01/13/2021 06:14:28 PM,01/13/2021 07:08:58 PM,40.762102,-73.820334
74235853,01/13/2021,01/13/2021,15:00:07,70,BROOKLYN,PATROL BORO BKLYN SOUTH,996685,174526,10V2,INVESTIGATE/POSSIBLE CRIME: SUSP VEHICLE/OUTSIDE,Non CIP,01/13/2021 03:00:07 PM,01/13/2021 03:00:48 PM,,01/13/2021 03:27:28 PM,40.645710,-73.955192
74236876,01/13/2021,01/13/2021,16:00:00,107,QUEENS,PATROL BORO QUEENS SOUTH,1037342,201707,54S1,AMBULANCE CASE: SERIOUS/INSIDE,Non CIP,01/13/2021 04:00:00 PM,01/13/2021 04:17:43 PM,01/13/2021 04:21:09 PM,01/13/2021 04:24:43 PM,40.720165,-73.808470
74236877,01/13/2021,01/13/2021,16:00:03,43,BRONX,PATROL BORO BRONX,1021874,237306,10Y3,INVESTIGATE/POSSIBLE CRIME: SERIOUS/OTHER,Non CIP,01/13/2021 04:00:03 PM,01/13/2021 04:01:21 PM,,01/13/2021 04:29:22 PM,40.817954,-73.864072
74236878,01/13/2021,01/13/2021,16:00:07,9,MANHATTAN,PATROL BORO MAN SOUTH,989299,202385,10N1,INVESTIGATE/POSSIBLE CRIME: NARCO SALES/INSIDE,Non CIP,01/13/2021 04:00:07 PM,01/13/2021 04:00:27 PM,01/13/2021 04:08:26 PM,01/13/2021 04:14:49 PM,40.722184,-73.981786
74238247,01/13/2021,01/13/2021,17:00:00,1,MANHATTAN,PATROL BORO MAN SOUTH,982586,199953,75F,VISIBILITY PATROL: FAMILY/HOME VISIT,Non CIP,01/13/2021 05:00:00 PM,01/13/2021 05:00:00 PM,01/13/2021 05:00:00 PM,01/13/2021 05:07:24 PM,40.715510,-74.006004
74238248,01/13/2021,01/13/2021,17:00:01,106,QUEENS,PATROL BORO QUEENS SOUTH,1027468,187191,75S,STATION INSPECTION BY TRANSIT BUREAU PERSONNEL,Non CIP,01/13/2021 05:00:01 PM,01/13/2021 05:00:01 PM,01/13/2021 05:00:01 PM,01/13/2021 05:43:32 PM,40.680376,-73.844184
74238249,01/13/2021,01/13/2021,17:00:03,48,BRONX,PATROL BORO BRONX,1015749,247815,75C,COMMUNITY TIME,Non CIP,01/13/2021 05:00:03 PM,01/13/2021 05:00:03 PM,01/13/2021 05:00:03 PM,01/13/2021 06:41:33 PM,40.846822,-73.886151
74238250,01/13/2021,01/13/2021,17:00:07,79,BROOKLYN,PATROL BORO BKLYN NORTH,997212,192159,11C4,ALARMS: COMMERCIAL/BURGLARY,Non CIP,01/13/2021 05:00:21 PM,01/13/2021 05:10:19 PM,,01/13/2021 05:47:34 PM,40.694108,-73.953259
74238251,01/13/2021,01/13/2021,17:00:08,1,MANHATTAN,PATROL BORO MAN SOUTH,982768,196715,10Y3,INVESTIGATE/POSSIBLE CRIME: SERIOUS/OTHER,Non CIP,01/13/2021 05:00:08 PM,01/13/2021 05:06:22 PM,,01/13/2021 07:01:01 PM,40.706622,-74.005347
74239664,01/13/2021,01/13/2021,18:00:00,30,MANHATTAN,PATROL BORO MAN NORTH,996855,238436,75C,COMMUNITY TIME,Non CIP,01/13/2021 06:00:00 PM,01/13/2021 06:00:00 PM,01/13/2021 06:00:00 PM,01/13/2021 06:30:13 PM,40.821127,-73.954459
74239665,01/13/2021,01/13/2021,18:00:01,121,STATEN ISLAND,PATROL BORO STATEN ISLAND,936722,172119,75D,VISIBILITY PATROL: DIRECTED,Non CIP,01/13/2021 06:00:01 PM,01/13/2021 06:00:03 PM,,01/13/2021 06:19:36 PM,40.638984,-74.171252
74239667,01/13/2021,01/13/2021,18:00:06,42,BRONX,PATROL BORO BRONX,1010178,242933,75F,VISIBILITY PATROL: FAMILY/HOME VISIT,Non CIP,01/13/2021 06:00:06 PM,01/13/2021 06:00:06 PM,01/13/2021 06:00:06 PM,01/13/2021 06:25:22 PM,40.833441,-73.906306
74239668,01/13/2021,01/13/2021,18:00:08,49,BRONX,PATROL BORO BRONX,1022954,254809,10P2,INVESTIGATE/POSSIBLE CRIME: SUSP PERSON/OUTSIDE (PROWLER),Non CIP,01/13/2021 06:00:08 PM,01/13/2021 06:00:10 PM,01/13/2021 06:00:11 PM,01/13/2021 06:07:41 PM,40.865990,-73.860069
74240926,01/13/2021,01/13/2021,19:00:00,17,MANHATTAN,PATROL BORO MAN SOUTH,991658,210379,39H2,OTHER CRIMES (IN PROGRESS): HARASSMENT/OUTSIDE,Non Critical,01/13/2021 07:00:00 PM,01/13/2021 07:01:25 PM,01/13/2021 07:05:17 PM,01/13/2021 07:34:59 PM,40.744123,-73.973267
74240927,01/13/2021,01/13/2021,19:00:03,9,MANHATTAN,PATROL BORO MAN SOUTH,990712,202608,22Q1,LARCENY (PAST): OTHER/INSIDE,Non CIP,01/13/2021 07:00:04 PM,01/13/2021 07:01:16 PM,01/13/2021 07:51:58 PM,01/13/2021 08:30:52 PM,40.722795,-73.976689
74242045,01/13/2021,01/13/2021,20:00:03,32,MANHATTAN,PATROL BORO MAN NORTH,999970,235628,10M1,INVESTIGATE/POSSIBLE CRIME: MARIJUANA/INSIDE,Non CIP,01/13/2021 08:00:03 PM,01/13/2021 08:01:14 PM,01/13/2021 08:06:50 PM,01/13/2021 08:11:28 PM,40.813414,-73.943211
74243043,01/13/2021,01/13/2021,21:00:03,83,BROOKLYN,PATROL BORO BKLYN NORTH,1007256,192354,10M1,INVESTIGATE/POSSIBLE CRIME: MARIJUANA/INSIDE,Non CIP,01/13/2021 09:00:04 PM,01/13/2021 09:05:19 PM,01/13/2021 09:37:40 PM,01/13/2021 09:37:43 PM,40.694622,-73.917038
74243044,01/13/2021,01/13/2021,21:00:07,84,BROOKLYN,PATROL BORO BKLYN NORTH,986598,190448,32P2,LARCENY (IN PROGRESS): FROM PERSON/OUTSIDE,Critical,01/13/2021 09:00:07 PM,01/13/2021 09:00:27 PM,01/13/2021 09:03:34 PM,01/13/2021 09:26:23 PM,40.689420,-73.991535
74243045,01/13/2021,01/13/2021,21:00:09,30,MANHATTAN,PATROL BORO MAN NORTH,998057,239703,52D1,DISPUTE: INSIDE,Non CIP,01/13/2021 09:00:09 PM,01/13/2021 09:00:56 PM,01/13/2021 09:05:28 PM,01/13/2021 09:24:12 PM,40.824602,-73.950114
74243046,01/13/2021,01/13/2021,21:00:09,40,BRONX,PATROL BORO BRONX,1009769,236748,75S,STATION INSPECTION BY TRANSIT BUREAU PERSONNEL,Non CIP,01/13/2021 09:00:09 PM,01/13/2021 09:00:09 PM,01/13/2021 09:00:09 PM,01/13/2021 09:13:25 PM,40.816466,-73.907807
74244751,01/13/2021,01/13/2021,23:00:01,14,MANHATTAN,PATROL BORO MAN SOUTH,987220,212676,31C,BURGLARY (IN PROGRESS): COMMERCIAL,Critical,01/13/2021 11:00:01 PM,01/13/2021 11:00:07 PM,01/13/2021 11:00:55 PM,01/13/2021 11:28:29 PM,40.750431,-73.989282
74245336,01/14/2021,01/14/2021,00:00:08,104,QUEENS,PATROL BORO QUEENS NORTH,1011364,192916,29H1,OTHER CRIMES (PAST): HARASSMENT/INSIDE,Non CIP,01/14/2021 12:00:08 AM,01/14/2021 12:36:54 AM,01/14/2021 01:00:00 AM,01/14/2021 01:20:29 AM,40.696153,-73.902222
74245337,01/14/2021,01/14/2021,00:00:14,61,BROOKLYN,PATROL BORO BKLYN SOUTH,992311,158592,10H1,INVESTIGATE/POSSIBLE CRIME: CALLS FOR HELP/INSIDE,Non CIP,01/14/2021 12:00:14 AM,01/14/2021 12:03:18 AM,01/14/2021 12:07:12 AM,01/14/2021 12:09:39 AM,40.601979,-73.970973
74245338,01/14/2021,01/14/2021,00:00:16,81,BROOKLYN,PATROL BORO BKLYN NORTH,1005307,187179,68Q1,SEE COMPLAINANT: OTHER/INSIDE,Non CIP,01/14/2021 12:00:16 AM,01/14/2021 12:00:16 AM,01/14/2021 12:00:16 AM,01/14/2021 12:21:29 AM,40.680423,-73.924083
74245339,01/14/2021,01/14/2021,00:00:20,81,BROOKLYN,PATROL BORO BKLYN NORTH,1005525,185969,68Q1,SEE COMPLAINANT: OTHER/INSIDE,Non CIP,01/14/2021 12:00:20 AM,01/14/2021 12:00:20 AM,01/14/2021 12:00:20 AM,01/14/2021 12:21:24 AM,40.677101,-73.923300
74245340,01/14/2021,01/14/2021,00:00:24,121,STATEN ISLAND,PATROL BORO STATEN ISLAND,936956,172612,75C,COMMUNITY TIME,Non CIP,01/14/2021 12:00:24 AM,01/14/2021 12:00:26 AM,01/14/2021 12:02:15 AM,01/14/2021 12:51:50 AM,40.640339,-74.170413
74245341,01/14/2021,01/14/2021,00:00:24,34,MANHATTAN,PATROL BORO MAN NORTH,1003312,250831,50P1,DISORDERLY: PERSON/INSIDE,Non CIP,01/14/2021 12:00:24 AM,01/14/2021 12:20:16 AM,01/14/2021 12:51:14 AM,01/14/2021 03:05:37 AM,40.855136,-73.931095
74245342,01/14/2021,01/14/2021,00:00:27,108,QUEENS,PATROL BORO QUEENS NORTH,1009780,212150,10Y3,INVESTIGATE/POSSIBLE CRIME: SERIOUS/OTHER,Non CIP,01/14/2021 12:00:28 AM,01/14/2021 12:03:46 AM,,01/14/2021 12:29:40 AM,40.748951,-73.907861
74245343,01/14/2021,01/14/2021,00:00:29,115,QUEENS,PATROL BORO QUEENS NORTH,1018015,215242,75D,VISIBILITY PATROL: DIRECTED,Non CIP,01/14/2021 12:00:29 AM,01/14/2021 12:00:31 AM,01/14/2021 12:00:38 AM,01/14/2021 12:23:46 AM,40.757410,-73.878125
74245344,01/14/2021,01/14/2021,00:00:31,25,MANHATTAN,PATROL BORO MAN NORTH,1005728,229031,75D,VISIBILITY PATROL: DIRECTED,Non CIP,01/14/2021 12:00:31 AM,01/14/2021 12:00:31 AM,01/14/2021 12:00:31 AM,01/14/2021 12:15:19 AM,40.795295,-73.922431
74245345,01/14/2021,01/14/2021,00:00:40,44,BRONX,PATROL BORO BRONX,1004101,242931,68Q2,SEE COMPLAINANT: OTHER/OUTSIDE,Non CIP,01/14/2021 12:00:40 AM,01/14/2021 12:00:40 AM,01/14/2021 12:00:40 AM,01/14/2021 01:33:52 AM,40.833451,-73.928266
74245346,01/14/2021,01/14/2021,00:00:47,110,QUEENS,PATROL BORO QUEENS NORTH,1017314,211807,39H1,OTHER CRIMES (IN PROGRESS): HARASSMENT/INSIDE,Non Critical,01/14/2021 12:00:47 AM,01/14/2021 12:04:54 AM,01/14/2021 12:06:56 AM,01/14/2021 12:08:22 AM,40.747984,-73.880672
74245348,01/14/2021,01/14/2021,00:00:56,112,QUEENS,PATROL BORO QUEENS NORTH,1031538,199794,54S9,AMBULANCE CASE: SERIOUS/TRANSIT,Non CIP,01/14/2021 12:00:56 AM,01/14/2021 12:05:23 AM,01/14/2021 12:32:14 AM,01/14/2021 12:32:18 AM,40.714947,-73.829421
74245349,01/14/2021,01/14/2021,00:00:56,75,BROOKLYN,PATROL BORO BKLYN NORTH,1022239,184994,54U1,AMBULANCE CASE: UNCONSCIOUS/INSIDE,Non CIP,01/14/2021 12:00:56 AM,01/14/2021 12:05:53 AM,,01/14/2021 12:20:56 AM,40.674369,-73.863049
74245350,01/14/2021,01/14/2021,00:01:06,33,MANHATTAN,PATROL BORO MAN NORTH,1000155,247759,75D,VISIBILITY PATROL: DIRECTED,Non CIP,01/14/2021 12:01:06 AM,01/14/2021 12:01:09 AM,01/14/2021 12:04:14 AM,01/14/2021 02:12:09 AM,40.846710,-73.942514
74245351,01/14/2021,01/14/2021,00:01:10,24,MANHATTAN,PATROL BORO MAN NORTH,992739,226303,68Q1,SEE COMPLAINANT: OTHER/INSIDE,Non CIP,01/14/2021 12:01:10 AM,01/14/2021 12:01:10 AM,01/14/2021 12:01:10 AM,01/14/2021 12:04:13 AM,40.787830,-73.969346
74245354,01/14/2021,01/14/2021,00:01:22,109,QUEENS,PATROL BORO QUEENS NORTH,1032627,215511,52K1,DISPUTE: KNIFE/INSIDE,Non CIP,01/14/2021 12:01:22 AM,01/14/2021 12:02:40 AM,01/14/2021 12:05:19 AM,01/14/2021 12:21:01 AM,40.758080,-73.825380
74245356,01/14/2021,01/14/2021,00:01:24,6,MANHATTAN,PATROL BORO MAN SOUTH,983190,208988,75M,TRAIN RUN/MOBILE ORDER MAINTENANCE SWEEP,Non CIP,01/14/2021 12:01:24 AM,01/14/2021 12:01:47 AM,01/14/2021 12:01:49 AM,01/14/2021 12:06:16 AM,40.740309,-74.003827
74245357,01/14/2021,01/14/2021,00:01:31,52,BRONX,PATROL BORO BRONX,1011293,254135,44H1,HAZ MAT: INSIDE,Non CIP,01/14/2021 12:01:31 AM,01/14/2021 12:06:06 AM,,01/14/2021 01:38:32 AM,40.864183,-73.902231
74245358,01/14/2021,01/14/2021,00:01:32,41,BRONX,PATROL BORO BRONX,1013086,236614,53S,VEHICLE ACCIDENT: SPECIAL CONDITION,Non CIP,01/14/2021 12:01:32 AM,01/14/2021 12:01:38 AM,01/14/2021 12:02:14 AM,01/14/2021 01:04:15 AM,40.816088,-73.895824
74245359,01/14/2021,01/14/2021,00:01:34,110,QUEENS,PATROL BORO QUEENS NORTH,1016099,206707,29H1,OTHER CRIMES (PAST): HARASSMENT/INSIDE,Non CIP,01/14/2021 12:01:34 AM,01/14/2021 12:11:53 AM,01/14/2021 01:25:58 AM,01/14/2021 01:35:06 AM,40.733991,-73.885081
74245360,01/14/2021,01/14/2021,00:01:37,62,BROOKLYN,PATROL BORO BKLYN SOUTH,986035,156970,52D1,DISPUTE: INSIDE,Non CIP,01/14/2021 12:01:37 AM,01/14/2021 12:02:48 AM,01/14/2021 12:10:31 AM,01/14/2021 12:17:52 AM,40.597531,-73.993574
74245361,01/14/2021,01/14/2021,00:01:39,60,BROOKLYN,PATROL BORO BKLYN SOUTH,989420,149230,75S,STATION INSPECTION BY TRANSIT BUREAU PERSONNEL,Non CIP,01/14/2021 12:01:39 AM,01/14/2021 12:01:39 AM,01/14/2021 12:01:39 AM,01/14/2021 01:42:17 AM,40.576285,-73.981391
74245362,01/14/2021,01/14/2021,00:01:41,111,QUEENS,PATROL BORO QUEENS NORTH,1042799,220711,52D6,DISPUTE: FAMILY,Non CIP,01/14/2021 12:01:41 AM,01/14/2021 12:06:47 AM,01/14/2021 12:39:17 AM,01/14/2021 12:42:10 AM,40.772291,-73.788618
74245363,01/14/2021,01/14/2021,00:01:42,90,BROOKLYN,PATROL BORO BKLYN NORTH,1001293,195558,75D,VISIBILITY PATROL: DIRECTED,Non CIP,01/14/2021 12:01:42 AM,01/14/2021 12:01:42 AM,01/14/2021 12:01:42 AM,01/14/2021 07:56:11 AM,40.703430,-73.938534
74245364,01/14/2021,01/14/2021,00:01:51,108,QUEENS,PATROL BORO QUEENS NORTH,1006866,209745,75D,VISIBILITY PATROL: DIRECTED,Non CIP,01/14/2021 12:01:51 AM,01/14/2021 12:01:51 AM,01/14/2021 12:01:51 AM,01/14/2021 12:45:40 AM,40.742357,-73.918386
74245366,01/14/2021,01/14/2021,00:02:07,60,BROOKLYN,PATROL BORO BKLYN SOUTH,989420,149230,75S,STATION INSPECTION BY TRANSIT BUREAU PERSONNEL,Non CIP,01/14/2021 12:02:07 AM,01/14/2021 12:02:07 AM,01/14/2021 12:02:07 AM,01/14/2021 01:09:43 AM,40.576285,-73.981391
74245368,01/14/2021,01/14/2021,00:02:23,114,QUEENS,PATROL BORO QUEENS NORTH,999925,214507,10H1,INVESTIGATE/POSSIBLE CRIME: CALLS FOR HELP/INSIDE,Non CIP,01/14/2021 12:02:23 AM,01/14/2021 12:06:14 AM,01/14/2021 12:48:49 AM,01/14/2021 12:49:22 AM,40.755443,-73.943423
74245370,01/14/2021,01/14/2021,00:02:43,44,BRONX,PATROL BORO BRONX,1004911,240882,75M,TRAIN RUN/MOBILE ORDER MAINTENANCE SWEEP,Non CIP,01/14/2021 12:02:43 AM,01/14/2021 12:02:43 AM,01/14/2021 12:02:43 AM,01/14/2021 12:06:01 AM,40.827825,-73.925345
74245371,01/14/2021,01/14/2021,00:03:00,104,QUEENS,PATROL BORO QUEENS NORTH,1009876,200447,75D,VISIBILITY PATROL: DIRECTED,Non CIP,01/14/2021 12:03:01 AM,01/14/2021 12:03:04 AM,01/14/2021 12:03:05 AM,01/14/2021 12:07:31 AM,40.716829,-73.907559
74245372,01/14/2021,01/14/2021,00:03:03,69,BROOKLYN,PATROL BORO BKLYN SOUTH,1013225,177684,75D,VISIBILITY PATROL: DIRECTED,Non CIP,01/14/2021 12:03:04 AM,01/14/2021 12:03:04 AM,01/14/2021 12:03:04 AM,01/14/2021 02:21:56 AM,40.654339,-73.895576
74245373,01/14/2021,01/14/2021,00:03:06,90,BROOKLYN,PATROL BORO BKLYN NORTH,999980,197117,34Q2,ASSAULT (IN PROGRESS): OTHER/OUTSIDE,Serious,01/14/2021 12:03:06 AM,01/14/2021 12:04:15 AM,01/14/2021 12:05:45 AM,01/14/2021 12:15:01 AM,40.707712,-73.943265
74245374,01/14/2021,01/14/2021,00:03:11,68,BROOKLYN,PATROL BORO BKLYN SOUTH,978612,165753,68Q2,SEE COMPLAINANT: OTHER/OUTSIDE,Non CIP,01/14/2021 12:03:11 AM,01/14/2021 12:03:39 AM,01/14/2021 12:04:24 AM,01/14/2021 12:09:10 AM,40.621637,-74.020311
74245375,01/14/2021,01/14/2021,00:03:11,114,QUEENS,PATROL BORO QUEENS NORTH,1007977,217884,52D1,DISPUTE: INSIDE,Non CIP,01/14/2021 12:03:11 AM,01/14/2021 12:04:24 AM,01/14/2021 12:34:22 AM,01/14/2021 12:43:49 AM,40.764694,-73.914348
74245376,01/14/2021,01/14/2021,00:03:16,120,STATEN ISLAND,PATROL BORO STATEN ISLAND,958920,174603,10H1,INVESTIGATE/POSSIBLE CRIME: CALLS FOR HELP/INSIDE,Non CIP,01/14/2021 12:03:16 AM,01/14/2021 12:04:09 AM,01/14/2021 12:22:08 AM,01/14/2021 12:29:03 AM,40.645894,-74.091279
74245377,01/14/2021,01/14/2021,00:03:19,114,QUEENS,PATROL BORO QUEENS NORTH,1000198,214660,75D,VISIBILITY PATROL: DIRECTED,Non CIP,01/14/2021 12:03:19 AM,01/14/2021 12:03:19 AM,01/14/2021 12:03:19 AM,01/14/2021 01:09:06 AM,40.755862,-73.942438
74245378,01/14/2021,01/14/2021,00:03:23,115,QUEENS,PATROL BORO QUEENS NORTH,1021322,216332,34Q6,ASSAULT (IN PROGRESS): OTHER/FAMILY,Serious,01/14/2021 12:03:23 AM,01/14/2021 12:03:44 AM,01/14/2021 12:06:49 AM,01/14/2021 12:16:38 AM,40.760388,-73.866182
74245379,01/14/2021,01/14/2021,00:03:25,14,MANHATTAN,PATROL BORO MAN SOUTH,987419,213915,11C4,ALARMS: COMMERCIAL/BURGLARY,Non CIP,01/14/2021 12:03:51 AM,01/14/2021 12:04:54 AM,01/14/2021 12:22:24 AM,01/14/2021 12:22:27 AM,40.753831,-73.988563
74245380,01/14/2021,01/14/2021,00:03:32,70,BROOKLYN,PATROL BORO BKLYN SOUTH,996189,172233,68Q1,SEE COMPLAINANT: OTHER/INSIDE,Non CIP,01/14/2021 12:03:32 AM,01/14/2021 12:03:32 AM,01/14/2021 12:03:32 AM,01/14/2021 12:05:42 AM,40.639417,-73.956983
74245382,01/14/2021,01/14/2021,00:03:45,1,MANHATTAN,PATROL BORO MAN SOUTH,982801,201893,75M,TRAIN RUN/MOBILE ORDER MAINTENANCE SWEEP,Non CIP,01/14/2021 12:03:45 AM,01/14/2021 12:03:45 AM,01/14/2021 12:03:45 AM,01/14/2021 12:09:04 AM,40.720834,-74.005229
74245383,01/14/2021,01/14/2021,00:03:45,47,BRONX,PATROL BORO BRONX,1021707,259544,75D,VISIBILITY PATROL: DIRECTED,Non CIP,01/14/2021 12:03:45 AM,01/14/2021 12:03:45 AM,01/14/2021 12:03:45 AM,01/14/2021 04:14:27 AM,40.878991,-73.864551
74245384,01/14/2021,01/14/2021,00:03:49,14,MANHATTAN,PATROL BORO MAN SOUTH,989117,210869,11C4,ALARMS: COMMERCIAL/BURGLARY,Non CIP,01/14/2021 12:04:14 AM,01/14/2021 12:05:01 AM,01/14/2021 12:09:20 AM,01/14/2021 12:10:03 AM,40.745470,-73.982437
74245385,01/14/2021,01/14/2021,00:03:53,103,QUEENS,PATROL BORO QUEENS SOUTH,1037796,193728,75C,COMMUNITY TIME,Non CIP,01/14/2021 12:03:53 AM,01/14/2021 12:03:53 AM,01/14/2021 12:03:53 AM,01/14/2021 01:33:04 AM,40.698262,-73.806895
74245386,01/14/2021,01/14/2021,00:03:54,33,MANHATTAN,PATROL BORO MAN NORTH,1000480,243059,75D,VISIBILITY PATROL: DIRECTED,Non CIP,01/14/2021 12:03:54 AM,01/14/2021 12:03:54 AM,01/14/2021 12:03:54 AM,01/14/2021 02:02:58 AM,40.833810,-73.941351
74245387,01/14/2021,01/14/2021,00:04:02,62,BROOKLYN,PATROL BORO BKLYN SOUTH,986074,158497,75D,VISIBILITY PATROL: DIRECTED,Non CIP,01/14/2021 12:04:02 AM,01/14/2021 12:04:04 AM,01/14/2021 12:04:11 AM,01/14/2021 01:00:46 AM,40.601722,-73.993433
74245388,01/14/2021,01/14/2021,00:04:06,101,QUEENS,PATROL BORO QUEENS SOUTH,1044965,156235,75B,BUS INVESTIGATION,Non CIP,01/14/2021 12:04:06 AM,01/14/2021 12:04:08 AM,01/14/2021 12:04:11 AM,01/14/2021 12:05:51 AM,40.595305,-73.781379
74245389,01/14/2021,01/14/2021,00:04:08,42,BRONX,PATROL BORO BRONX,1015667,243850,54E1,AMBULANCE CASE: EDP/INSIDE,Non CIP,01/14/2021 12:04:08 AM,01/14/2021 12:05:14 AM,,01/14/2021 12:13:27 AM,40.835940,-73.886466
74245389,01/14/2021,01/14/2021,00:04:08,42,BRONX,PATROL BORO BRONX,1015667,243850,54E1,AMBULANCE CASE: EDP/INSIDE,Non CIP,01/14/2021 12:04:08 AM,01/14/2021 12:04:40 AM,01/14/2021 12:08:06 AM,01/14/2021 12:50:50 AM,40.835940,-73.886466
74245390,01/14/2021,01/14/2021,00:04:10,18,MANHATTAN,PATROL BORO MAN SOUTH,987953,215889,75D,VISIBILITY PATROL: DIRECTED,Non CIP,01/14/2021 12:04:10 AM,01/14/2021 12:04:10 AM,01/14/2021 12:04:10 AM,01/14/2021 12:44:36 AM,40.759249,-73.986635
